Gene,Num_seqs,Mouse_presence,Human_presence,Num_codons_hum,Length_seq
ENSG00000125246,72,1,1,340,2121
ENSG00000125247,70,1,1,760,3666
ENSG00000125249,55,1,1,183,1050
ENSG00000125255,72,1,1,348,1782
ENSG00000125257,51,1,1,1325,5040
ENSG00000125266,71,1,1,333,1512
ENSG00000125285,39,1,1,276,1824
ENSG00000125304,71,1,1,663,3357
ENSG00000125319,67,1,1,647,3519
ENSG00000125347,69,1,1,325,1161
ENSG00000125351,59,1,1,483,1650
ENSG00000125354,70,1,1,434,2520
ENSG00000125355,70,1,1,349,1590
ENSG00000125356,48,1,1,70,273
ENSG00000125375,67,1,1,215,4017
ENSG00000125378,67,1,1,408,1416
ENSG00000125384,66,1,1,358,1635
ENSG00000125386,70,1,1,1265,7644
ENSG00000125388,65,1,1,578,4617
ENSG00000125398,64,1,1,509,3315
ENSG00000125409,68,1,1,490,1860
ENSG00000125414,48,1,1,1941,6639
ENSG00000125430,51,1,1,390,1269
ENSG00000125434,68,1,1,300,2268
ENSG00000125445,64,1,1,242,1311
ENSG00000125447,68,1,1,723,2931
ENSG00000125449,65,1,1,198,888
ENSG00000125450,70,1,1,656,3288
ENSG00000125454,68,1,1,320,2178
ENSG00000125457,65,1,1,263,2745
ENSG00000125458,66,1,1,201,1530
ENSG00000125459,59,1,1,570,3009
ENSG00000125482,66,1,1,905,7779
ENSG00000125484,69,1,1,822,2982
ENSG00000125485,67,1,1,851,6459
ENSG00000125492,64,1,1,327,2010
ENSG00000125503,65,1,1,782,7512
ENSG00000125505,56,1,1,472,3024
ENSG00000125508,58,1,1,488,2295
ENSG00000125510,62,1,1,370,1521
ENSG00000125531,52,1,1,318,1887
ENSG00000125533,34,1,1,241,1056
ENSG00000125534,45,1,1,114,1050
ENSG00000125538,68,1,1,269,1500
ENSG00000125611,66,1,1,110,978
ENSG00000125618,70,1,1,450,3432
ENSG00000125629,65,1,1,225,1245
ENSG00000125630,72,1,1,1173,5763
ENSG00000125633,70,1,1,631,3354
ENSG00000125637,66,1,1,1056,6381
ENSG00000125648,61,1,1,468,4272
ENSG00000125650,59,1,1,156,819
ENSG00000125651,53,1,1,517,3225
ENSG00000125652,63,1,1,221,1209
ENSG00000125656,63,1,1,277,1284
ENSG00000125657,51,1,1,254,2238
ENSG00000125675,70,1,1,894,3345
ENSG00000125686,72,1,1,1581,6975
ENSG00000125691,44,1,1,140,543
ENSG00000125703,72,1,1,458,1656
ENSG00000125726,60,1,1,208,3162
ENSG00000125730,61,1,1,1663,9867
ENSG00000125733,67,1,1,601,4173
ENSG00000125734,53,1,1,543,3387
ENSG00000125735,61,1,1,240,819
ENSG00000125740,69,1,1,338,1398
ENSG00000125741,61,1,1,180,1386
ENSG00000125743,51,1,1,118,489
ENSG00000125744,69,1,1,545,3006
ENSG00000125746,63,1,1,850,4416
ENSG00000125753,58,1,1,380,3135
ENSG00000125755,71,1,1,1274,7275
ENSG00000125772,68,1,1,672,2952
ENSG00000125775,68,1,1,292,1542
ENSG00000125779,70,1,1,570,3081
ENSG00000125780,68,1,1,693,3513
ENSG00000125788,37,1,1,111,1380
ENSG00000125798,61,1,1,463,1704
ENSG00000125810,68,1,1,652,3237
ENSG00000125812,66,1,1,711,3459
ENSG00000125813,65,1,1,534,4452
ENSG00000125814,69,1,1,302,1173
ENSG00000125815,63,1,1,142,690
ENSG00000125816,45,1,1,354,2067
ENSG00000125817,53,1,1,599,2496
ENSG00000125818,71,1,1,271,1377
ENSG00000125820,63,1,1,273,1395
ENSG00000125823,59,1,1,145,591
ENSG00000125826,67,1,1,510,2565
ENSG00000125827,71,1,1,349,1941
ENSG00000125831,56,1,1,138,654
ENSG00000125834,67,1,1,534,2493
ENSG00000125835,59,1,1,240,2013
ENSG00000125841,63,1,1,204,1203
ENSG00000125843,70,1,1,200,1500
ENSG00000125844,69,1,1,977,12723
ENSG00000125845,69,1,1,396,2085
ENSG00000125848,66,1,1,649,1998
ENSG00000125850,70,1,1,275,2838
ENSG00000125851,71,1,1,638,2517
ENSG00000125861,59,1,1,299,3702
ENSG00000125863,71,1,1,570,1797
ENSG00000125864,71,1,1,665,3963
ENSG00000125868,60,1,1,165,1092
ENSG00000125869,69,1,1,280,1128
ENSG00000125870,55,1,1,225,912
ENSG00000125871,67,1,1,344,1374
ENSG00000125872,64,1,1,740,3465
ENSG00000125875,70,1,1,403,2163
ENSG00000125877,69,1,1,194,1005
ENSG00000125878,56,1,1,199,972
ENSG00000125879,66,1,1,128,504
ENSG00000125885,72,1,1,880,4080
ENSG00000125888,66,1,1,97,333
ENSG00000125895,58,1,1,256,1890
ENSG00000125898,58,1,1,295,1647
ENSG00000125901,56,1,1,205,894
ENSG00000125903,55,1,1,183,726
ENSG00000125910,50,1,1,384,1512
ENSG00000125912,65,1,1,563,4713
ENSG00000125931,64,1,1,219,1734
ENSG00000125944,58,1,1,636,2310
ENSG00000125945,69,1,1,470,1548
ENSG00000125952,64,1,1,160,939
ENSG00000125962,46,1,1,558,2100
ENSG00000125965,67,1,1,501,1518
ENSG00000125966,69,1,1,645,5337
ENSG00000125967,65,1,1,396,3285
ENSG00000125968,61,1,1,155,1269
ENSG00000125970,65,1,1,306,1977
ENSG00000125971,53,1,1,96,909
ENSG00000125975,54,1,1,202,2178
ENSG00000125977,52,1,1,333,1233
ENSG00000125991,70,1,1,388,2622
ENSG00000125995,63,1,1,79,633
ENSG00000125998,66,1,1,747,2967
ENSG00000125999,67,1,1,484,3039
ENSG00000126001,68,1,1,2442,9798
ENSG00000126003,69,1,1,496,2043
ENSG00000126005,16,1,1,71,243
ENSG00000126010,69,1,1,384,1446
ENSG00000126012,65,1,1,1560,5565
ENSG00000126016,69,1,1,1084,5331
ENSG00000126062,65,1,1,351,1233
ENSG00000126067,64,1,1,201,1269
ENSG00000126070,70,1,1,860,3375
ENSG00000126088,64,1,1,367,1590
ENSG00000126091,67,1,1,444,2976
ENSG00000126106,68,1,1,277,1257
ENSG00000126107,69,1,1,861,3426
ENSG00000126214,61,1,1,618,4896
ENSG00000126215,66,1,1,346,2688
ENSG00000126216,68,1,1,907,4824
ENSG00000126217,65,1,1,1125,7848
ENSG00000126218,66,1,1,488,4080
ENSG00000126226,66,1,1,453,2733
ENSG00000126231,53,1,1,422,2760
ENSG00000126233,50,1,1,103,474
ENSG00000126243,64,1,1,628,2625
ENSG00000126246,57,1,1,355,2316
ENSG00000126247,67,1,1,268,2163
ENSG00000126254,68,1,1,480,2574
ENSG00000126259,67,1,1,708,4533
ENSG00000126261,53,1,1,640,3141
ENSG00000126262,58,1,1,330,1263
ENSG00000126264,58,1,1,93,372
ENSG00000126266,52,1,1,300,1281
ENSG00000126267,47,1,1,86,729
ENSG00000126337,66,1,1,467,1581
ENSG00000126351,68,1,1,490,3219
ENSG00000126353,67,1,1,378,1482
ENSG00000126368,70,1,1,614,2292
ENSG00000126391,62,1,1,464,2889
ENSG00000126432,55,1,1,214,1818
ENSG00000126453,62,1,1,334,1782
ENSG00000126456,63,1,1,452,3024
ENSG00000126457,52,1,1,371,2049
ENSG00000126458,65,1,1,218,1278
ENSG00000126460,67,1,1,202,1500
ENSG00000126461,65,1,1,1312,7692
ENSG00000126464,65,1,1,2036,9810
ENSG00000126467,67,1,1,592,2916
ENSG00000126500,61,1,1,674,2187
ENSG00000126524,60,1,1,250,828
ENSG00000126561,57,1,1,794,3993
ENSG00000126562,67,1,1,1243,8781
ENSG00000126581,58,1,1,450,1857
ENSG00000126583,66,1,1,697,4479
ENSG00000126602,64,1,1,704,3369
ENSG00000126603,68,1,1,524,3342
ENSG00000126653,69,1,1,558,2436
ENSG00000126698,46,1,1,253,1029
ENSG00000126705,62,1,1,1603,5466
ENSG00000126733,61,1,1,599,2628
ENSG00000126746,70,1,1,577,2847
ENSG00000126756,58,1,1,169,660
ENSG00000126759,69,1,1,469,2238
ENSG00000126767,62,1,1,428,2670
ENSG00000126768,65,1,1,222,960
ENSG00000126773,65,1,1,1172,5307
ENSG00000126775,70,1,1,492,2757
ENSG00000126777,71,1,1,1357,6033
ENSG00000126778,66,1,1,284,1197
ENSG00000126785,71,1,1,214,1005
ENSG00000126787,68,1,1,846,4791
ENSG00000126790,71,1,1,354,1299
ENSG00000126803,54,1,1,639,2106
ENSG00000126804,68,1,1,713,2820
ENSG00000126814,70,1,1,509,2508
ENSG00000126821,62,1,1,441,2574
ENSG00000126822,69,1,1,1219,6390
ENSG00000126858,69,1,1,691,3666
ENSG00000126861,65,1,1,440,1395
ENSG00000126870,67,1,1,1066,5526
ENSG00000126878,62,1,1,176,1923
ENSG00000126882,67,1,1,283,1686
ENSG00000126883,63,1,1,2090,9501
ENSG00000126895,63,1,1,371,1959
ENSG00000126903,58,1,1,477,1989
ENSG00000126945,47,1,1,449,1926
ENSG00000126947,53,1,1,453,2397
ENSG00000126950,62,1,1,167,576
ENSG00000126953,53,1,1,97,621
ENSG00000126970,70,1,1,224,1230
ENSG00000127022,70,1,1,592,2850
ENSG00000127054,68,1,1,606,4005
ENSG00000127074,71,1,1,159,2394
ENSG00000127080,67,1,1,491,2361
ENSG00000127083,67,1,1,421,1458
ENSG00000127084,68,1,1,725,4323
ENSG00000127124,70,1,1,2406,8805
ENSG00000127125,70,1,1,311,1680
ENSG00000127129,70,1,1,178,900
ENSG00000127152,59,1,1,894,4131
ENSG00000127184,38,1,1,63,510
ENSG00000127191,65,1,1,501,3393
ENSG00000127220,64,1,1,439,3039
ENSG00000127249,69,1,1,1196,5262
ENSG00000127252,67,1,1,273,1602
ENSG00000127311,69,1,1,1087,4821
ENSG00000127324,69,1,1,237,1359
ENSG00000127325,72,1,1,668,2493
ENSG00000127328,40,1,1,476,1533
ENSG00000127329,71,1,1,2215,8346
ENSG00000127334,68,1,1,601,2385
ENSG00000127337,65,1,1,227,825
ENSG00000127362,39,1,1,316,1014
ENSG00000127364,38,1,1,299,1116
ENSG00000127377,62,1,1,182,1674
ENSG00000127399,50,1,1,259,918
ENSG00000127412,60,1,1,729,3045
ENSG00000127415,65,1,1,653,3948
ENSG00000127418,66,1,1,504,4026
ENSG00000127419,64,1,1,504,2274
ENSG00000127423,67,1,1,371,2043
ENSG00000127452,65,1,1,326,1344
ENSG00000127463,71,1,1,993,4524
ENSG00000127472,65,1,1,138,840
ENSG00000127481,69,1,1,5183,17427
ENSG00000127483,66,1,1,553,2154
ENSG00000127511,67,1,1,1162,7143
ENSG00000127526,64,1,1,410,2328
ENSG00000127527,69,1,1,910,4623
ENSG00000127528,45,1,1,355,2031
ENSG00000127529,24,1,1,319,960
ENSG00000127533,53,1,1,385,1668
ENSG00000127554,65,1,1,205,1755
ENSG00000127561,49,1,1,229,1302
ENSG00000127564,68,1,1,499,3696
ENSG00000127578,64,1,1,548,2190
ENSG00000127580,67,1,1,790,5343
ENSG00000127585,65,1,1,479,3693
ENSG00000127586,65,1,1,975,10608
ENSG00000127588,67,1,1,67,735
ENSG00000127603,64,1,1,5430,29040
ENSG00000127616,69,1,1,1647,8580
ENSG00000127663,66,1,1,1096,6744
ENSG00000127666,57,1,1,712,3600
ENSG00000127720,70,1,1,603,3522
ENSG00000127743,68,1,1,180,1038
ENSG00000127774,61,1,1,110,405
ENSG00000127804,63,1,1,562,2676
ENSG00000127824,66,1,1,448,1746
ENSG00000127831,68,1,1,827,3171
ENSG00000127837,68,1,1,435,1944
ENSG00000127838,70,1,1,385,2577
ENSG00000127863,70,1,1,423,2262
ENSG00000127870,70,1,1,685,2697
ENSG00000127884,69,1,1,290,2643
ENSG00000127914,64,1,1,3907,16905
ENSG00000127920,63,1,1,73,270
ENSG00000127928,65,1,1,74,333
ENSG00000127946,68,1,1,1037,5370
ENSG00000127947,71,1,1,780,3072
ENSG00000127948,67,1,1,680,3105
ENSG00000127951,69,1,1,439,1935
ENSG00000127952,66,1,1,313,3819
ENSG00000127954,68,1,1,459,2535
ENSG00000127955,72,1,1,354,2241
ENSG00000127980,71,1,1,1283,5667
ENSG00000127990,70,1,1,462,2481
ENSG00000127993,67,1,1,367,1782
ENSG00000127995,71,1,1,797,4524
ENSG00000128011,65,1,1,771,3690
ENSG00000128016,59,1,1,332,1299
ENSG00000128039,71,1,1,318,2133
ENSG00000128040,40,1,1,134,1146
ENSG00000128045,69,1,1,248,927
ENSG00000128050,57,1,1,432,4587
ENSG00000128052,72,1,1,1356,5886
ENSG00000128059,69,1,1,517,2217
ENSG00000128159,62,1,1,1819,11925
ENSG00000128165,46,1,1,148,591
ENSG00000128203,67,1,1,369,1806
ENSG00000128218,61,1,1,123,1020
ENSG00000128228,63,1,1,221,1182
ENSG00000128242,64,1,1,423,2205
ENSG00000128245,64,1,1,246,1053
ENSG00000128266,65,1,1,355,1122
ENSG00000128268,55,1,1,533,2484
ENSG00000128271,68,1,1,412,1566
ENSG00000128272,60,1,1,351,1476
ENSG00000128274,53,1,1,353,2199
ENSG00000128283,63,1,1,391,2460
ENSG00000128285,69,1,1,422,2535
ENSG00000128294,66,1,1,377,2883
ENSG00000128298,68,1,1,529,5832
ENSG00000128309,65,1,1,317,1458
ENSG00000128310,44,1,1,368,2091
ENSG00000128311,68,1,1,297,2868
ENSG00000128340,65,1,1,192,1101
ENSG00000128342,63,1,1,202,813
ENSG00000128346,68,1,1,217,1425
ENSG00000128408,67,1,1,382,1680
ENSG00000128422,55,1,1,432,1917
ENSG00000128463,62,1,1,183,567
ENSG00000128482,64,1,1,631,4341
ENSG00000128487,65,1,1,1068,5757
ENSG00000128510,67,1,1,421,1575
ENSG00000128512,68,1,1,1966,8889
ENSG00000128519,25,1,1,291,951
ENSG00000128524,54,1,1,147,735
ENSG00000128534,58,1,1,96,1389
ENSG00000128536,69,1,1,885,4020
ENSG00000128563,67,1,1,184,1152
ENSG00000128564,48,1,1,615,2709
ENSG00000128567,55,1,1,558,9873
ENSG00000128573,71,1,1,740,3201
ENSG00000128578,71,1,1,834,3861
ENSG00000128581,67,1,1,185,1137
ENSG00000128585,68,1,1,735,2970
ENSG00000128590,69,1,1,223,714
ENSG00000128591,69,1,1,2725,11826
ENSG00000128594,63,1,1,653,3552
ENSG00000128595,72,1,1,323,1302
ENSG00000128596,69,1,1,1154,8199
ENSG00000128602,70,1,1,787,3684
ENSG00000128604,69,1,1,514,3618
ENSG00000128606,70,1,1,441,1542
ENSG00000128607,71,1,1,442,1845
ENSG00000128609,47,1,1,116,510
ENSG00000128610,67,1,1,475,1731
ENSG00000128617,67,1,1,348,1203
ENSG00000128626,65,1,1,138,459
ENSG00000128641,71,1,1,1136,4392
ENSG00000128645,63,1,1,328,2079
ENSG00000128652,64,1,1,432,1956
ENSG00000128654,68,1,1,263,1359
ENSG00000128656,68,1,1,459,2178
ENSG00000128683,67,1,1,594,2913
ENSG00000128694,69,1,1,414,1704
ENSG00000128699,61,1,1,153,1041
ENSG00000128708,70,1,1,419,2148
ENSG00000128709,59,1,1,352,1824
ENSG00000128710,70,1,1,340,1230
ENSG00000128713,55,1,1,338,2484
ENSG00000128714,63,1,1,343,2361
ENSG00000128731,69,1,1,4834,21195
ENSG00000128739,58,1,1,240,1308
ENSG00000128789,55,1,1,264,1347
ENSG00000128791,69,1,1,223,1026
ENSG00000128805,69,1,1,714,3273
ENSG00000128815,66,1,1,3184,11817
ENSG00000128829,72,1,1,1649,6861
ENSG00000128833,71,1,1,1742,7422
ENSG00000128849,71,1,1,1302,6576
ENSG00000128872,67,1,1,351,1443
ENSG00000128881,72,1,1,1244,11649
ENSG00000128886,70,1,1,397,2163
ENSG00000128891,68,1,1,194,1554
ENSG00000128908,69,1,1,1556,5565
ENSG00000128915,70,1,1,982,4179
ENSG00000128917,70,1,1,685,4008
ENSG00000128918,71,1,1,518,2790
ENSG00000128923,68,1,1,621,2628
ENSG00000128928,67,1,1,426,2874
ENSG00000128944,59,1,1,316,1530
ENSG00000128951,42,1,1,252,1266
ENSG00000128965,69,1,1,264,1644
ENSG00000128973,69,1,1,311,2673
ENSG00000128989,57,1,1,131,945
ENSG00000129003,69,1,1,3753,15252
ENSG00000129007,67,1,1,196,1230
ENSG00000129009,52,1,1,428,1566
ENSG00000129038,62,1,1,574,4290
ENSG00000129048,60,1,1,350,1233
ENSG00000129055,58,1,1,74,1017
ENSG00000129071,70,1,1,580,2532
ENSG00000129083,72,1,1,953,3603
ENSG00000129084,33,1,1,269,906
ENSG00000129103,71,1,1,358,5772
ENSG00000129116,69,1,1,1123,5301
ENSG00000129151,70,1,1,387,1629
ENSG00000129152,63,1,1,320,1242
ENSG00000129158,63,1,1,458,3132
ENSG00000129159,67,1,1,585,2379
ENSG00000129167,71,1,1,444,2343
ENSG00000129170,69,1,1,194,1323
ENSG00000129173,71,1,1,867,2934
ENSG00000129187,68,1,1,189,2214
ENSG00000129194,63,1,1,233,810
ENSG00000129195,63,1,1,248,2250
ENSG00000129197,70,1,1,231,1830
ENSG00000129214,62,1,1,402,3216
ENSG00000129219,70,1,1,933,5886
ENSG00000129221,68,1,1,384,3033
ENSG00000129226,67,1,1,354,1770
ENSG00000129235,54,1,1,123,450
ENSG00000129244,69,1,1,290,1041
ENSG00000129245,70,1,1,673,3252
ENSG00000129250,65,1,1,1103,5193
ENSG00000129255,65,1,1,247,2445
ENSG00000129292,69,1,1,1017,5154
ENSG00000129295,69,1,1,466,2040
ENSG00000129315,66,1,1,726,3453
ENSG00000129317,67,1,1,701,3105
ENSG00000129347,69,1,1,709,4701
ENSG00000129351,65,1,1,898,3288
ENSG00000129353,70,1,1,706,3807
ENSG00000129354,68,1,1,425,3183
ENSG00000129355,59,1,1,166,771
ENSG00000129422,71,1,1,1270,6084
ENSG00000129437,60,1,1,267,1134
ENSG00000129451,60,1,1,276,1866
ENSG00000129455,60,1,1,305,3333
ENSG00000129460,72,1,1,315,1746
ENSG00000129465,57,1,1,518,2409
ENSG00000129467,69,1,1,1077,6042
ENSG00000129472,65,1,1,216,789
ENSG00000129473,39,1,1,193,774
ENSG00000129474,67,1,1,538,2589
ENSG00000129484,69,1,1,583,3357
ENSG00000129493,71,1,1,2046,8775
ENSG00000129514,56,1,1,472,2466
ENSG00000129515,67,1,1,418,2685
ENSG00000129518,59,1,1,285,1407
ENSG00000129521,70,1,1,239,2523
ENSG00000129534,64,1,1,1132,5052
ENSG00000129535,69,1,1,237,2076
ENSG00000129538,34,1,1,156,495
ENSG00000129559,63,1,1,81,342
ENSG00000129562,64,1,1,113,705
ENSG00000129566,70,1,1,2627,13356
ENSG00000129595,71,1,1,686,2955
ENSG00000129596,69,1,1,200,1143
ENSG00000129625,67,1,1,189,1896
ENSG00000129636,69,1,1,612,2835
ENSG00000129646,64,1,1,1663,18672
ENSG00000129654,66,1,1,421,1860
ENSG00000129657,65,1,1,719,4014
ENSG00000129667,68,1,1,856,3804
ENSG00000129673,61,1,1,252,1512
ENSG00000129675,70,1,1,776,3405
ENSG00000129680,58,1,1,876,9102
ENSG00000129682,66,1,1,255,1752
ENSG00000129691,69,1,1,628,2964
ENSG00000129696,69,1,1,508,2391
ENSG00000129744,66,1,1,327,1506
ENSG00000129749,68,1,1,450,2679
ENSG00000129757,41,1,1,316,3390
ENSG00000129810,67,1,1,561,2889
ENSG00000129910,63,1,1,814,5295
ENSG00000129911,39,1,1,252,1236
ENSG00000129925,65,1,1,771,4998
ENSG00000129933,69,1,1,613,4452
ENSG00000129946,62,1,1,582,6330
ENSG00000129951,61,1,1,746,7206
ENSG00000129968,60,1,1,361,2724
ENSG00000129988,69,1,1,481,2970
ENSG00000129990,60,1,1,386,2241
ENSG00000129991,64,1,1,210,1347
ENSG00000129993,64,1,1,653,5469
ENSG00000130005,63,1,1,269,2022
ENSG00000130021,50,1,1,251,2139
ENSG00000130024,68,1,1,498,2307
ENSG00000130032,62,1,1,231,849
ENSG00000130037,54,1,1,613,2100
ENSG00000130038,69,1,1,731,3579
ENSG00000130045,59,1,1,156,1779
ENSG00000130052,64,1,1,1103,5694
ENSG00000130054,66,1,1,472,2427
ENSG00000130055,67,1,1,590,3177
ENSG00000130066,62,1,1,171,1218
ENSG00000130119,63,1,1,582,3594
ENSG00000130147,68,1,1,963,3414
ENSG00000130150,69,1,1,518,1983
ENSG00000130158,66,1,1,2047,14145
ENSG00000130159,70,1,1,431,2259
ENSG00000130164,69,1,1,860,7827
ENSG00000130165,66,1,1,83,1218
ENSG00000130173,65,1,1,198,1041
ENSG00000130175,66,1,1,535,2733
ENSG00000130176,70,1,1,297,2208
ENSG00000130177,66,1,1,620,2733
ENSG00000130182,67,1,1,780,4317
ENSG00000130193,55,1,1,208,813
ENSG00000130202,67,1,1,538,3621
ENSG00000130203,59,1,1,317,1392
ENSG00000130204,61,1,1,361,2547
ENSG00000130208,46,1,1,83,747
ENSG00000130222,66,1,1,159,645
ENSG00000130224,66,1,1,765,2880
ENSG00000130226,67,1,1,865,4920
ENSG00000130227,70,1,1,1087,4875
ENSG00000130234,71,1,1,805,2730
ENSG00000130244,65,1,1,349,2409
ENSG00000130254,65,1,1,953,5685
ENSG00000130270,48,1,1,1300,9255
ENSG00000130287,62,1,1,1321,8280
ENSG00000130294,65,1,1,1791,11064
ENSG00000130299,63,1,1,524,3642
ENSG00000130300,63,1,1,442,2409
ENSG00000130303,44,1,1,180,1395
ENSG00000130304,66,1,1,646,3441
ENSG00000130305,67,1,1,470,2289
ENSG00000130307,61,1,1,703,4053
ENSG00000130309,66,1,1,622,3204
ENSG00000130311,58,1,1,102,936
ENSG00000130312,66,1,1,92,813
ENSG00000130313,68,1,1,258,2256
ENSG00000130332,57,1,1,103,1317
ENSG00000130338,69,1,1,1543,7041
ENSG00000130340,71,1,1,595,3081
ENSG00000130347,72,1,1,396,1539
ENSG00000130348,68,1,1,528,2955
ENSG00000130349,63,1,1,245,1386
ENSG00000130368,56,1,1,325,1200
ENSG00000130377,61,1,1,666,3063
ENSG00000130382,65,1,1,559,3990
ENSG00000130385,62,1,1,392,1461
ENSG00000130396,67,1,1,1781,10953
ENSG00000130402,66,1,1,911,4563
ENSG00000130413,72,1,1,514,3018
ENSG00000130414,64,1,1,355,3000
ENSG00000130427,66,1,1,193,1029
ENSG00000130429,60,1,1,372,3708
ENSG00000130433,63,1,1,260,1062
ENSG00000130475,66,1,1,891,8454
ENSG00000130477,63,1,1,1703,10071
ENSG00000130479,60,1,1,1059,6519
ENSG00000130487,37,1,1,594,4302
ENSG00000130508,69,1,1,1479,8892
ENSG00000130511,63,1,1,385,3849
ENSG00000130513,58,1,1,308,1683
ENSG00000130517,68,1,1,209,1104
ENSG00000130518,48,1,1,1367,12543
ENSG00000130520,64,1,1,139,1155
ENSG00000130522,35,1,1,347,1887
ENSG00000130528,58,1,1,699,5721
ENSG00000130529,64,1,1,1214,9144
ENSG00000130540,67,1,1,284,2340
ENSG00000130545,59,1,1,123,1071
ENSG00000130558,65,1,1,485,3054
ENSG00000130559,67,1,1,1602,8718
ENSG00000130560,68,1,1,405,2208
ENSG00000130561,71,1,1,405,1860
ENSG00000130584,70,1,1,589,3117
ENSG00000130589,58,1,1,2649,13485
ENSG00000130590,66,1,1,202,2322
ENSG00000130592,59,1,1,467,3054
ENSG00000130595,63,1,1,258,2445
ENSG00000130598,55,1,1,182,2001
ENSG00000130635,65,1,1,1838,14943
ENSG00000130638,70,1,1,475,3234
ENSG00000130640,67,1,1,930,4425
ENSG00000130643,65,1,1,217,1788
ENSG00000130649,60,1,1,493,2079
ENSG00000130653,59,1,1,1342,9237
ENSG00000130656,45,1,1,142,795
ENSG00000130669,66,1,1,591,4365
ENSG00000130675,56,1,1,401,2952
ENSG00000130695,69,1,1,762,3780
ENSG00000130699,64,1,1,1085,9330
ENSG00000130700,65,1,1,397,3813
ENSG00000130701,64,1,1,664,4878
ENSG00000130702,62,1,1,3695,22779
ENSG00000130703,66,1,1,480,2163
ENSG00000130707,54,1,1,412,1614
ENSG00000130711,63,1,1,367,3555
ENSG00000130713,59,1,1,293,972
ENSG00000130714,69,1,1,747,4869
ENSG00000130717,65,1,1,282,2508
ENSG00000130720,66,1,1,461,3138
ENSG00000130723,68,1,1,2229,8205
ENSG00000130724,61,1,1,222,738
ENSG00000130725,64,1,1,183,1059
ENSG00000130726,63,1,1,835,4284
ENSG00000130731,64,1,1,205,2532
ENSG00000130733,69,1,1,316,1404
ENSG00000130734,65,1,1,474,3147
ENSG00000130748,62,1,1,188,1023
ENSG00000130749,66,1,1,1303,10938
ENSG00000130751,62,1,1,590,4041
ENSG00000130755,67,1,1,142,1080
ENSG00000130758,68,1,1,954,6513
ENSG00000130762,66,1,1,709,4140
ENSG00000130764,65,1,1,583,3552
ENSG00000130766,70,1,1,480,2163
ENSG00000130768,69,1,1,455,2784
ENSG00000130770,59,1,1,106,582
ENSG00000130772,64,1,1,208,726
ENSG00000130775,68,1,1,643,3381
ENSG00000130779,69,1,1,1438,5289
ENSG00000130783,68,1,1,684,4257
ENSG00000130787,68,1,1,1068,7188
ENSG00000130803,61,1,1,595,2166
ENSG00000130811,64,1,1,320,1590
ENSG00000130812,65,1,1,470,2088
ENSG00000130813,63,1,1,291,1080
ENSG00000130816,68,1,1,1632,11403
ENSG00000130818,39,1,1,554,2097
ENSG00000130822,57,1,1,426,2466
ENSG00000130826,63,1,1,514,2607
ENSG00000130827,66,1,1,1871,9600
ENSG00000130829,63,1,1,384,2346
ENSG00000130830,64,1,1,466,2808
ENSG00000130856,65,1,1,1847,9366
ENSG00000130876,67,1,1,523,2586
ENSG00000130881,67,1,1,770,6090
ENSG00000130921,65,1,1,166,1206
ENSG00000130935,68,1,1,719,3138
ENSG00000130939,71,1,1,1302,6375
ENSG00000130940,67,1,1,1759,10536
ENSG00000130943,47,1,1,2253,10617
ENSG00000130948,68,1,1,310,1158
ENSG00000130956,69,1,1,413,2775
ENSG00000130957,69,1,1,339,1542
ENSG00000130962,65,1,1,218,1371
ENSG00000130985,71,1,1,1058,4866
ENSG00000130988,65,1,1,299,1323
ENSG00000130997,64,1,1,900,5331
ENSG00000131013,70,1,1,492,2163
ENSG00000131016,64,1,1,1782,8880
ENSG00000131018,57,1,1,8797,30525
ENSG00000131023,71,1,1,1130,5034
ENSG00000131037,61,1,1,723,4596
ENSG00000131043,66,1,1,384,2424
ENSG00000131044,68,1,1,439,3117
ENSG00000131050,48,1,1,249,1215
ENSG00000131051,63,1,1,530,2379
ENSG00000131055,66,1,1,171,1656
ENSG00000131059,64,1,1,254,1422
ENSG00000131061,70,1,1,854,5685
ENSG00000131067,71,1,1,662,2682
ENSG00000131068,36,1,1,123,1110
ENSG00000131069,69,1,1,714,2814
ENSG00000131080,60,1,1,318,1920
ENSG00000131089,69,1,1,516,7224
ENSG00000131094,57,1,1,258,1740
ENSG00000131095,71,1,1,438,2685
ENSG00000131096,56,1,1,97,489
ENSG00000131097,67,1,1,99,714
ENSG00000131100,43,1,1,226,1122
ENSG00000131116,62,1,1,188,1320
ENSG00000131126,59,1,1,267,2553
ENSG00000131142,57,1,1,150,1992
ENSG00000131143,55,1,1,169,807
ENSG00000131148,66,1,1,210,1170
ENSG00000131149,67,1,1,1217,9162
ENSG00000131153,63,1,1,185,627
ENSG00000131165,60,1,1,196,1797
ENSG00000131171,62,1,1,114,813
ENSG00000131174,41,1,1,80,261
ENSG00000131183,67,1,1,639,2709
ENSG00000131187,68,1,1,615,3528
ENSG00000131188,55,1,1,274,1188
ENSG00000131196,66,1,1,943,7665
ENSG00000131203,69,1,1,403,1491
ENSG00000131236,48,1,1,475,1563
ENSG00000131238,68,1,1,306,1575
ENSG00000131242,71,1,1,637,2736
ENSG00000131263,61,1,1,624,2175
ENSG00000131264,51,1,1,284,1125
ENSG00000131269,69,1,1,753,2610
ENSG00000131323,72,1,1,568,2514
ENSG00000131351,57,1,1,410,3225
ENSG00000131368,64,1,1,173,828
